Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope,Parent_Port,Controlling_Port
9,9,eth1/20/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,5
10,10,eth1/20/6,43-56,,,,0,0,,5
11,11,eth1/20/7,19-21-43-54-55-56,,,,0,0,,5
12,12,eth1/20/8,43-56,,,,0,0,,5
24,24,eth1/21/1,23-25-38-39,,,,0,0,,24
25,25,eth1/21/5,23-25-38,,,,0,0,,24
22,22,eth1/22/1,23-25-38-39,,,,0,0,,22
23,23,eth1/22/5,23-25-38,,,,0,0,,22
35,35,eth1/23/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,35
36,36,eth1/23/2,43-56,,,,0,0,,35
37,37,eth1/23/3,19-21-43-54-55-56,,,,0,0,,35
38,38,eth1/23/4,43-56,,,,0,0,,35
39,39,eth1/23/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,35
40,40,eth1/23/6,43-56,,,,0,0,,35
41,41,eth1/23/7,19-21-43-54-55-56,,,,0,0,,35
42,42,eth1/23/8,43-56,,,,0,0,,35
26,26,eth1/24/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,26
27,27,eth1/24/2,43-56,,,,0,0,,26
28,28,eth1/24/3,19-21-43-54-55-56,,,,0,0,,26
29,29,eth1/24/4,43-56,,,,0,0,,26
30,30,eth1/24/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,26
31,31,eth1/24/6,43-56,,,,0,0,,26
33,33,eth1/24/7,19-21-43-54-55-56,,,,0,0,,26
34,34,eth1/24/8,43-56,,,,0,0,,26
46,46,eth1/25/1,23-25-38-39,,,,0,0,,46
47,47,eth1/25/5,23-25-38,,,,0,0,,46
44,44,eth1/26/1,23-25-38-39,,,,0,0,,44
45,45,eth1/26/5,23-25-38,,,,0,0,,44
57,57,eth1/27/1,19-21-22-24-32-38-39-43-45-50-54-55-56,,,,0,0,,57
58,58,eth1/27/2,43-56,,,,0,0,,57
59,59,eth1/27/3,19-21-43-54-55-56,,,,0,0,,57
60,60,eth1/27/4,43-56,,,,0,0,,57
61,61,eth1/27/5,19-21-22-24-32-38-43-45-54-55-56,,,,0,0,,57
62,62,eth1/27/6,43-56,,,,0,0,,57
63,63,eth1/27/7,19-21-43-54-55-56,,,,0,0,,57
64,64,eth1/27/8,43-56,,,,0,0,,57
