Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
122,122,eth1/18/2,59,,,,0,0
123,123,eth1/18/3,59,,,,0,0
124,124,eth1/18/4,59,,,,0,0
125,125,eth1/18/5,59,,,,0,0
126,126,eth1/18/6,59,,,,0,0
127,127,eth1/18/7,59,,,,0,0
128,128,eth1/18/8,59,,,,0,0
129,129,eth1/19/1,59,,,,0,0
130,130,eth1/19/2,59,,,,0,0
131,131,eth1/19/3,59,,,,0,0
132,132,eth1/19/4,59,,,,0,0
133,133,eth1/19/5,59,,,,0,0
134,134,eth1/19/6,59,,,,0,0
135,135,eth1/19/7,59,,,,0,0
136,136,eth1/19/8,59,,,,0,0
137,137,eth1/20/1,59,,,,0,0
138,138,eth1/20/2,59,,,,0,0
139,139,eth1/20/3,59,,,,0,0
140,140,eth1/20/4,59,,,,0,0
141,141,eth1/20/5,59,,,,0,0
142,142,eth1/20/6,59,,,,0,0
143,143,eth1/20/7,59,,,,0,0
144,144,eth1/20/8,59,,,,0,0
145,145,eth1/21/1,59,,,,0,0
146,146,eth1/21/2,59,,,,0,0
147,147,eth1/21/3,59,,,,0,0
148,148,eth1/21/4,59,,,,0,0
149,149,eth1/21/5,59,,,,0,0
150,150,eth1/21/6,59,,,,0,0
151,151,eth1/21/7,59,,,,0,0
152,152,eth1/21/8,59,,,,0,0
153,153,eth1/22/1,59,,,,0,0
154,154,eth1/22/2,59,,,,0,0
155,155,eth1/22/3,59,,,,0,0
156,156,eth1/22/4,59,,,,0,0
157,157,eth1/22/5,59,,,,0,0
158,158,eth1/22/6,59,,,,0,0
159,159,eth1/22/7,59,,,,0,0
160,160,eth1/22/8,59,,,,0,0
161,161,eth1/23/1,59,,,,0,0
162,162,eth1/23/2,59,,,,0,0
163,163,eth1/23/3,59,,,,0,0
164,164,eth1/23/4,59,,,,0,0
165,165,eth1/23/5,59,,,,0,0
166,166,eth1/23/6,59,,,,0,0
167,167,eth1/23/7,59,,,,0,0
168,168,eth1/23/8,59,,,,0,0
169,169,eth1/24/1,59,,,,0,0
170,170,eth1/24/2,59,,,,0,0
171,171,eth1/24/3,59,,,,0,0
172,172,eth1/24/4,59,,,,0,0
173,173,eth1/24/5,59,,,,0,0
174,174,eth1/24/6,59,,,,0,0
175,175,eth1/24/7,59,,,,0,0
176,176,eth1/24/8,59,,,,0,0
177,177,eth1/25/1,59,,,,0,0
178,178,eth1/25/2,59,,,,0,0
179,179,eth1/25/3,59,,,,0,0
180,180,eth1/25/4,59,,,,0,0
181,181,eth1/25/5,59,,,,0,0
182,182,eth1/25/6,59,,,,0,0
183,183,eth1/25/7,59,,,,0,0
184,184,eth1/25/8,59,,,,0,0
185,185,eth1/26/1,59,,,,0,0
186,186,eth1/26/2,59,,,,0,0
187,187,eth1/26/3,59,,,,0,0
188,188,eth1/26/4,59,,,,0,0
189,189,eth1/26/5,59,,,,0,0
190,190,eth1/26/6,59,,,,0,0
191,191,eth1/26/7,59,,,,0,0
192,192,eth1/26/8,59,,,,0,0
193,193,eth1/27/1,59,,,,0,0
194,194,eth1/27/2,59,,,,0,0
195,195,eth1/27/3,59,,,,0,0
196,196,eth1/27/4,59,,,,0,0
197,197,eth1/27/5,59,,,,0,0
198,198,eth1/27/6,59,,,,0,0
199,199,eth1/27/7,59,,,,0,0
200,200,eth1/27/8,59,,,,0,0
201,201,eth1/28/1,59,,,,0,0
202,202,eth1/28/2,59,,,,0,0
203,203,eth1/28/3,59,,,,0,0
204,204,eth1/28/4,59,,,,0,0
205,205,eth1/28/5,59,,,,0,0
206,206,eth1/28/6,59,,,,0,0
207,207,eth1/28/7,59,,,,0,0
208,208,eth1/28/8,59,,,,0,0
209,209,eth1/29/1,59,,,,0,0
210,210,eth1/29/2,59,,,,0,0
211,211,eth1/29/3,59,,,,0,0
212,212,eth1/29/4,59,,,,0,0
213,213,eth1/29/5,59,,,,0,0
214,214,eth1/29/6,59,,,,0,0
215,215,eth1/29/7,59,,,,0,0
216,216,eth1/29/8,59,,,,0,0
217,217,eth1/30/1,59,,,,0,0
218,218,eth1/30/2,59,,,,0,0
219,219,eth1/30/3,59,,,,0,0
220,220,eth1/30/4,59,,,,0,0
221,221,eth1/30/5,59,,,,0,0
222,222,eth1/30/6,59,,,,0,0
223,223,eth1/30/7,59,,,,0,0
224,224,eth1/30/8,59,,,,0,0
225,225,eth1/31/1,59,,,,0,0
226,226,eth1/31/2,59,,,,0,0
227,227,eth1/31/3,59,,,,0,0
228,228,eth1/31/4,59,,,,0,0
229,229,eth1/31/5,59,,,,0,0
230,230,eth1/31/6,59,,,,0,0
231,231,eth1/31/7,59,,,,0,0
232,232,eth1/31/8,59,,,,0,0
233,233,eth1/32/1,59,,,,0,0
234,234,eth1/32/2,59,,,,0,0
235,235,eth1/32/3,59,,,,0,0
236,236,eth1/32/4,59,,,,0,0
237,237,eth1/32/5,59,,,,0,0
238,238,eth1/32/6,59,,,,0,0
239,239,eth1/32/7,59,,,,0,0
240,240,eth1/32/8,59,,,,0,0
241,241,eth1/33/1,59,,,,0,0
242,242,eth1/33/2,59,,,,0,0
243,243,eth1/33/3,59,,,,0,0
244,244,eth1/33/4,59,,,,0,0
245,245,eth1/33/5,59,,,,0,0
246,246,eth1/33/6,59,,,,0,0
247,247,eth1/33/7,59,,,,0,0
248,248,eth1/33/8,59,,,,0,0
249,249,eth1/34/1,59,,,,0,0
250,250,eth1/34/2,59,,,,0,0
251,251,eth1/34/3,59,,,,0,0
252,252,eth1/34/4,59,,,,0,0
253,253,eth1/34/5,59,,,,0,0
254,254,eth1/34/6,59,,,,0,0
255,255,eth1/34/7,59,,,,0,0
256,256,eth1/34/8,59,,,,0,0
257,257,eth1/35/1,59,,,,0,0
258,258,eth1/35/2,59,,,,0,0
259,259,eth1/35/3,59,,,,0,0
260,260,eth1/35/4,59,,,,0,0
261,261,eth1/35/5,59,,,,0,0
262,262,eth1/35/6,59,,,,0,0
263,263,eth1/35/7,59,,,,0,0
264,264,eth1/35/8,59,,,,0,0
265,265,eth1/36/1,59,,,,0,0
266,266,eth1/36/2,59,,,,0,0
267,267,eth1/36/3,59,,,,0,0
268,268,eth1/36/4,59,,,,0,0
269,269,eth1/36/5,59,,,,0,0
270,270,eth1/36/6,59,,,,0,0
271,271,eth1/36/7,59,,,,0,0
272,272,eth1/36/8,59,,,,0,0
273,273,eth1/37/1,59,,,,0,0
274,274,eth1/37/2,59,,,,0,0
275,275,eth1/37/3,59,,,,0,0
276,276,eth1/37/4,59,,,,0,0
277,277,eth1/37/5,59,,,,0,0
278,278,eth1/37/6,59,,,,0,0
279,279,eth1/37/7,59,,,,0,0
280,280,eth1/37/8,59,,,,0,0
281,281,eth1/38/1,59,,,,0,0
282,282,eth1/38/2,59,,,,0,0
283,283,eth1/38/3,59,,,,0,0
284,284,eth1/38/4,59,,,,0,0
285,285,eth1/38/5,59,,,,0,0
286,286,eth1/38/6,59,,,,0,0
287,287,eth1/38/7,59,,,,0,0
288,288,eth1/38/8,59,,,,0,0
289,289,eth1/39/1,59,,,,0,0
290,290,eth1/39/2,59,,,,0,0
291,291,eth1/39/3,59,,,,0,0
292,292,eth1/39/4,59,,,,0,0
293,293,eth1/39/5,59,,,,0,0
294,294,eth1/39/6,59,,,,0,0
295,295,eth1/39/7,59,,,,0,0
296,296,eth1/39/8,59,,,,0,0
297,297,eth1/40/1,59,,,,0,0
298,298,eth1/40/2,59,,,,0,0
299,299,eth1/40/3,59,,,,0,0
300,300,eth1/40/4,59,,,,0,0
301,301,eth1/40/5,59,,,,0,0
302,302,eth1/40/6,59,,,,0,0
303,303,eth1/40/7,59,,,,0,0
304,304,eth1/40/8,59,,,,0,0
305,305,eth1/41/1,59,,,,0,0
306,306,eth1/41/2,59,,,,0,0
307,307,eth1/41/3,59,,,,0,0
308,308,eth1/41/4,59,,,,0,0
309,309,eth1/41/5,59,,,,0,0
310,310,eth1/41/6,59,,,,0,0
311,311,eth1/41/7,59,,,,0,0
312,312,eth1/41/8,59,,,,0,0
313,313,eth1/42/1,59,,,,0,0
314,314,eth1/42/2,59,,,,0,0
315,315,eth1/42/3,59,,,,0,0
316,316,eth1/42/4,59,,,,0,0
317,317,eth1/42/5,59,,,,0,0
318,318,eth1/42/6,59,,,,0,0
319,319,eth1/42/7,59,,,,0,0
320,320,eth1/42/8,59,,,,0,0
321,321,eth1/43/1,59,,,,0,0
322,322,eth1/43/2,59,,,,0,0
323,323,eth1/43/3,59,,,,0,0
324,324,eth1/43/4,59,,,,0,0
325,325,eth1/43/5,59,,,,0,0
326,326,eth1/43/6,59,,,,0,0
327,327,eth1/43/7,59,,,,0,0
328,328,eth1/43/8,59,,,,0,0
329,329,eth1/44/1,59,,,,0,0
330,330,eth1/44/2,59,,,,0,0
331,331,eth1/44/3,59,,,,0,0
332,332,eth1/44/4,59,,,,0,0
333,333,eth1/44/5,59,,,,0,0
334,334,eth1/44/6,59,,,,0,0
335,335,eth1/44/7,59,,,,0,0
336,336,eth1/44/8,59,,,,0,0
337,337,eth1/45/1,59,,,,0,0
338,338,eth1/45/2,59,,,,0,0
339,339,eth1/45/3,59,,,,0,0
340,340,eth1/45/4,59,,,,0,0
341,341,eth1/45/5,59,,,,0,0
342,342,eth1/45/6,59,,,,0,0
343,343,eth1/45/7,59,,,,0,0
344,344,eth1/45/8,59,,,,0,0
345,345,eth1/46/1,59,,,,0,0
346,346,eth1/46/2,59,,,,0,0
347,347,eth1/46/3,59,,,,0,0
348,348,eth1/46/4,59,,,,0,0
349,349,eth1/46/5,59,,,,0,0
350,350,eth1/46/6,59,,,,0,0
351,351,eth1/46/7,59,,,,0,0
352,352,eth1/46/8,59,,,,0,0
353,353,eth1/47/1,59,,,,0,0
354,354,eth1/47/2,59,,,,0,0
355,355,eth1/47/3,59,,,,0,0
356,356,eth1/47/4,59,,,,0,0
357,357,eth1/47/5,59,,,,0,0
358,358,eth1/47/6,59,,,,0,0
359,359,eth1/47/7,59,,,,0,0
360,360,eth1/47/8,59,,,,0,0
361,361,eth1/48/1,59,,,,0,0
362,362,eth1/48/2,59,,,,0,0
363,363,eth1/48/3,59,,,,0,0
364,364,eth1/48/4,59,,,,0,0
365,365,eth1/48/5,59,,,,0,0
366,366,eth1/48/6,59,,,,0,0
367,367,eth1/48/7,59,,,,0,0
368,368,eth1/48/8,59,,,,0,0
369,369,eth1/49/1,59,,,,0,0
370,370,eth1/49/2,59,,,,0,0
371,371,eth1/49/3,59,,,,0,0
372,372,eth1/49/4,59,,,,0,0
373,373,eth1/49/5,59,,,,0,0
374,374,eth1/49/6,59,,,,0,0
375,375,eth1/49/7,59,,,,0,0
376,376,eth1/49/8,59,,,,0,0
377,377,eth1/50/1,59,,,,0,0
378,378,eth1/50/2,59,,,,0,0
379,379,eth1/50/3,59,,,,0,0
380,380,eth1/50/4,59,,,,0,0
381,381,eth1/50/5,59,,,,0,0
382,382,eth1/50/6,59,,,,0,0
383,383,eth1/50/7,59,,,,0,0
384,384,eth1/50/8,59,,,,0,0
385,385,eth1/51/1,59,,,,0,0
386,386,eth1/51/2,59,,,,0,0
387,387,eth1/51/3,59,,,,0,0
388,388,eth1/51/4,59,,,,0,0
389,389,eth1/51/5,59,,,,0,0
390,390,eth1/51/6,59,,,,0,0
391,391,eth1/51/7,59,,,,0,0
392,392,eth1/51/8,59,,,,0,0
393,393,eth1/52/1,59,,,,0,0
394,394,eth1/52/2,59,,,,0,0
395,395,eth1/52/3,59,,,,0,0
396,396,eth1/52/4,59,,,,0,0
397,397,eth1/52/5,59,,,,0,0
398,398,eth1/52/6,59,,,,0,0
399,399,eth1/52/7,59,,,,0,0
400,400,eth1/52/8,59,,,,0,0
401,401,eth1/53/1,59,,,,0,0
402,402,eth1/53/2,59,,,,0,0
403,403,eth1/53/3,59,,,,0,0
404,404,eth1/53/4,59,,,,0,0
405,405,eth1/53/5,59,,,,0,0
406,406,eth1/53/6,59,,,,0,0
407,407,eth1/53/7,59,,,,0,0
408,408,eth1/53/8,59,,,,0,0
409,409,eth1/54/1,59,,,,0,0
410,410,eth1/54/2,59,,,,0,0
411,411,eth1/54/3,59,,,,0,0
412,412,eth1/54/4,59,,,,0,0
413,413,eth1/54/5,59,,,,0,0
414,414,eth1/54/6,59,,,,0,0
415,415,eth1/54/7,59,,,,0,0
416,416,eth1/54/8,59,,,,0,0
417,417,eth1/55/1,59,,,,0,0
418,418,eth1/55/2,59,,,,0,0
419,419,eth1/55/3,59,,,,0,0
420,420,eth1/55/4,59,,,,0,0
421,421,eth1/55/5,59,,,,0,0
422,422,eth1/55/6,59,,,,0,0
423,423,eth1/55/7,59,,,,0,0
424,424,eth1/55/8,59,,,,0,0
425,425,eth1/56/1,59,,,,0,0
426,426,eth1/56/2,59,,,,0,0
427,427,eth1/56/3,59,,,,0,0
428,428,eth1/56/4,59,,,,0,0
429,429,eth1/56/5,59,,,,0,0
430,430,eth1/56/6,59,,,,0,0
431,431,eth1/56/7,59,,,,0,0
432,432,eth1/56/8,59,,,,0,0
433,433,eth1/57/1,59,,,,0,0
434,434,eth1/57/2,59,,,,0,0
435,435,eth1/57/3,59,,,,0,0
436,436,eth1/57/4,59,,,,0,0
437,437,eth1/57/5,59,,,,0,0
438,438,eth1/57/6,59,,,,0,0
439,439,eth1/57/7,59,,,,0,0
440,440,eth1/57/8,59,,,,0,0
441,441,eth1/58/1,59,,,,0,0
442,442,eth1/58/2,59,,,,0,0
443,443,eth1/58/3,59,,,,0,0
444,444,eth1/58/4,59,,,,0,0
445,445,eth1/58/5,59,,,,0,0
446,446,eth1/58/6,59,,,,0,0
447,447,eth1/58/7,59,,,,0,0
448,448,eth1/58/8,59,,,,0,0
449,449,eth1/59/1,59,,,,0,0
450,450,eth1/59/2,59,,,,0,0
451,451,eth1/59/3,59,,,,0,0
452,452,eth1/59/4,59,,,,0,0
453,453,eth1/59/5,59,,,,0,0
454,454,eth1/59/6,59,,,,0,0
455,455,eth1/59/7,59,,,,0,0
456,456,eth1/59/8,59,,,,0,0
457,457,eth1/60/1,59,,,,0,0
458,458,eth1/60/2,59,,,,0,0
459,459,eth1/60/3,59,,,,0,0
460,460,eth1/60/4,59,,,,0,0
461,461,eth1/60/5,59,,,,0,0
462,462,eth1/60/6,59,,,,0,0
463,463,eth1/60/7,59,,,,0,0
464,464,eth1/60/8,59,,,,0,0
465,465,eth1/61/1,59,,,,0,0
466,466,eth1/61/2,59,,,,0,0
467,467,eth1/61/3,59,,,,0,0
468,468,eth1/61/4,59,,,,0,0
469,469,eth1/61/5,59,,,,0,0
470,470,eth1/61/6,59,,,,0,0
471,471,eth1/61/7,59,,,,0,0
472,472,eth1/61/8,59,,,,0,0
473,473,eth1/62/1,59,,,,0,0
474,474,eth1/62/2,59,,,,0,0
475,475,eth1/62/3,59,,,,0,0
476,476,eth1/62/4,59,,,,0,0
477,477,eth1/62/5,59,,,,0,0
478,478,eth1/62/6,59,,,,0,0
479,479,eth1/62/7,59,,,,0,0
480,480,eth1/62/8,59,,,,0,0
481,481,eth1/63/1,59,,,,0,0
482,482,eth1/63/2,59,,,,0,0
483,483,eth1/63/3,59,,,,0,0
484,484,eth1/63/4,59,,,,0,0
485,485,eth1/63/5,59,,,,0,0
486,486,eth1/63/6,59,,,,0,0
487,487,eth1/63/7,59,,,,0,0
488,488,eth1/63/8,59,,,,0,0
489,489,eth1/64/1,59,,,,0,0
490,490,eth1/64/2,59,,,,0,0
491,491,eth1/64/3,59,,,,0,0
492,492,eth1/64/4,59,,,,0,0
493,493,eth1/64/5,59,,,,0,0
494,494,eth1/64/6,59,,,,0,0
495,495,eth1/64/7,59,,,,0,0
496,496,eth1/64/8,59,,,,0,0
497,497,eth1/65/1,59,,,,0,0
498,498,eth1/65/2,59,,,,0,0
499,499,eth1/65/3,59,,,,0,0
500,500,eth1/65/4,59,,,,0,0
501,501,eth1/65/5,59,,,,0,0
502,502,eth1/65/6,59,,,,0,0
503,503,eth1/65/7,59,,,,0,0
504,504,eth1/65/8,59,,,,0,0
505,505,eth1/66/1,59,,,,0,0
506,506,eth1/66/2,59,,,,0,0
507,507,eth1/66/3,59,,,,0,0
508,508,eth1/66/4,59,,,,0,0
509,509,eth1/66/5,59,,,,0,0
510,510,eth1/66/6,59,,,,0,0
511,511,eth1/66/7,59,,,,0,0
512,512,eth1/66/8,59,,,,0,0
513,513,eth1/1/1,22-23,,,,4,0
2049,1,eth1/67/1,59,,,,0,0
2050,2,eth1/67/2,59,,,,0,0
2051,3,eth1/67/3,59,,,,0,0
2052,4,eth1/67/4,59,,,,0,0
2053,5,eth1/67/5,59,,,,0,0
2054,6,eth1/67/6,59,,,,0,0
2055,7,eth1/67/7,59,,,,0,0
2056,8,eth1/67/8,59,,,,0,0
2057,9,eth1/68/1,59,,,,0,0
2058,10,eth1/68/2,59,,,,0,0
2059,11,eth1/68/3,59,,,,0,0
2060,12,eth1/68/4,59,,,,0,0
2061,13,eth1/68/5,59,,,,0,0
2062,14,eth1/68/6,59,,,,0,0
2063,15,eth1/68/7,59,,,,0,0
2064,16,eth1/68/8,59,,,,0,0
2065,17,eth1/69/1,59,,,,0,0
2066,18,eth1/69/2,59,,,,0,0
2067,19,eth1/69/3,59,,,,0,0
2068,20,eth1/69/4,59,,,,0,0
2069,21,eth1/69/5,59,,,,0,0
2070,22,eth1/69/6,59,,,,0,0
2071,23,eth1/69/7,59,,,,0,0
2072,24,eth1/69/8,59,,,,0,0
2073,25,eth1/70/1,59,,,,0,0
2074,26,eth1/70/2,59,,,,0,0
2075,27,eth1/70/3,59,,,,0,0
2076,28,eth1/70/4,59,,,,0,0
2077,29,eth1/70/5,59,,,,0,0
2078,30,eth1/70/6,59,,,,0,0
2079,31,eth1/70/7,59,,,,0,0
2080,32,eth1/70/8,59,,,,0,0
2081,33,eth1/71/1,59,,,,0,0
2082,34,eth1/71/2,59,,,,0,0
2083,35,eth1/71/3,59,,,,0,0
2084,36,eth1/71/4,59,,,,0,0
2085,37,eth1/71/5,59,,,,0,0
2086,38,eth1/71/6,59,,,,0,0
2087,39,eth1/71/7,59,,,,0,0
2088,40,eth1/71/8,59,,,,0,0
2089,41,eth1/72/1,59,,,,0,0
2090,42,eth1/72/2,59,,,,0,0
2091,43,eth1/72/3,59,,,,0,0
2092,44,eth1/72/4,59,,,,0,0
2093,45,eth1/72/5,59,,,,0,0
2094,46,eth1/72/6,59,,,,0,0
2095,47,eth1/72/7,59,,,,0,0
2096,48,eth1/72/8,59,,,,0,0
2097,49,eth1/73/1,59,,,,0,0
2098,50,eth1/73/2,59,,,,0,0
2099,51,eth1/73/3,59,,,,0,0
2100,52,eth1/73/4,59,,,,0,0
2101,59,eth1/73/5,59,,,,0,0
2102,54,eth1/73/6,59,,,,0,0
2103,55,eth1/73/7,59,,,,0,0
2104,56,eth1/73/8,59,,,,0,0
2105,57,eth1/74/1,59,,,,0,0
2106,58,eth1/74/2,59,,,,0,0
2107,59,eth1/74/3,59,,,,0,0
2108,60,eth1/74/4,59,,,,0,0
2109,61,eth1/74/5,59,,,,0,0
2110,62,eth1/74/6,59,,,,0,0
2111,63,eth1/74/7,59,,,,0,0
2112,64,eth1/74/8,59,,,,0,0
2113,65,eth1/75/1,59,,,,0,0
2114,66,eth1/75/2,59,,,,0,0
2115,67,eth1/75/3,59,,,,0,0
2116,68,eth1/75/4,59,,,,0,0
2117,69,eth1/75/5,59,,,,0,0
2118,70,eth1/75/6,59,,,,0,0
2119,71,eth1/75/7,59,,,,0,0
2120,72,eth1/75/8,59,,,,0,0
2121,73,eth1/76/1,59,,,,0,0
2122,74,eth1/76/2,59,,,,0,0
2123,75,eth1/76/3,59,,,,0,0
2124,76,eth1/76/4,59,,,,0,0
2125,77,eth1/76/5,59,,,,0,0
2126,78,eth1/76/6,59,,,,0,0
2127,79,eth1/76/7,59,,,,0,0
2128,80,eth1/76/8,59,,,,0,0
2129,81,eth1/77/1,59,,,,0,0
2130,82,eth1/77/2,59,,,,0,0
2131,83,eth1/77/3,59,,,,0,0
2132,84,eth1/77/4,59,,,,0,0
2133,85,eth1/77/5,59,,,,0,0
2134,86,eth1/77/6,59,,,,0,0
2135,87,eth1/77/7,59,,,,0,0
2136,88,eth1/77/8,59,,,,0,0
2137,89,eth1/78/1,59,,,,0,0
2138,90,eth1/78/2,59,,,,0,0
2139,91,eth1/78/3,59,,,,0,0
2140,92,eth1/78/4,59,,,,0,0
2141,93,eth1/78/5,59,,,,0,0
2142,94,eth1/78/6,59,,,,0,0
2143,95,eth1/78/7,59,,,,0,0
2144,96,eth1/78/8,59,,,,0,0
2145,97,eth1/79/1,59,,,,0,0
2146,98,eth1/79/2,59,,,,0,0
2147,99,eth1/79/3,59,,,,0,0
2148,100,eth1/79/4,59,,,,0,0
2149,101,eth1/79/5,59,,,,0,0
2150,102,eth1/79/6,59,,,,0,0
2151,103,eth1/79/7,59,,,,0,0
2152,104,eth1/79/8,59,,,,0,0
2153,105,eth1/80/1,59,,,,0,0
2154,106,eth1/80/2,59,,,,0,0
2155,107,eth1/80/3,59,,,,0,0
2156,108,eth1/80/4,59,,,,0,0
2157,109,eth1/80/5,59,,,,0,0
2158,110,eth1/80/6,59,,,,0,0
2159,111,eth1/80/7,59,,,,0,0
2160,112,eth1/80/8,59,,,,0,0
2161,113,eth1/81/1,59,,,,0,0
2162,114,eth1/81/2,59,,,,0,0
2163,115,eth1/81/3,59,,,,0,0
2164,116,eth1/81/4,59,,,,0,0
2165,117,eth1/81/5,59,,,,0,0
2166,118,eth1/81/6,59,,,,0,0
2167,119,eth1/81/7,59,,,,0,0
2168,120,eth1/81/8,59,,,,0,0
2169,121,eth1/82/1,59,,,,0,0
2170,122,eth1/82/2,59,,,,0,0
2171,123,eth1/82/3,59,,,,0,0
2172,124,eth1/82/4,59,,,,0,0
2173,125,eth1/82/5,59,,,,0,0
2174,126,eth1/82/6,59,,,,0,0
2175,127,eth1/82/7,59,,,,0,0
2176,128,eth1/82/8,59,,,,0,0
2177,129,eth1/83/1,59,,,,0,0
2178,130,eth1/83/2,59,,,,0,0
2179,131,eth1/83/3,59,,,,0,0
2180,132,eth1/83/4,59,,,,0,0
2181,133,eth1/83/5,59,,,,0,0
2182,134,eth1/83/6,59,,,,0,0
2183,135,eth1/83/7,59,,,,0,0
2184,136,eth1/83/8,59,,,,0,0
2185,137,eth1/84/1,59,,,,0,0
2186,138,eth1/84/2,59,,,,0,0
2187,139,eth1/84/3,59,,,,0,0
