Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
93,93,fab1/33/6,36-37,,,0,1,0
94,94,fab1/33/7,36-37,,,0,1,0
95,95,fab1/33/8,36-37,,,0,1,0
2092,44,fab1/34/1,36-37,,,1,1,0
2093,45,fab1/34/2,36-37,,,1,1,0
2094,46,fab1/34/3,36-37,,,1,1,0
2095,47,fab1/34/4,36-37,,,1,1,0
44,44,fab1/34/5,36-37,,,0,1,0
45,45,fab1/34/6,36-37,,,0,1,0
46,46,fab1/34/7,36-37,,,0,1,0
47,47,fab1/34/8,36-37,,,0,1,0
2088,40,fab1/35/1,36-37,,,1,1,0
2089,41,fab1/35/2,36-37,,,1,1,0
2090,42,fab1/35/3,36-37,,,1,1,0
2091,43,fab1/35/4,36-37,,,1,1,0
40,40,fab1/35/5,36-37,,,0,1,0
41,41,fab1/35/6,36-37,,,0,1,0
42,42,fab1/35/7,36-37,,,0,1,0
43,43,fab1/35/8,36-37,,,0,1,0
2080,32,fab1/36/1,36-37,,,1,1,0
2081,33,fab1/36/2,36-37,,,1,1,0
2082,34,fab1/36/3,36-37,,,1,1,0
2083,35,fab1/36/4,36-37,,,1,1,0
32,32,fab1/36/5,36-37,,,0,1,0
33,33,fab1/36/6,36-37,,,0,1,0
34,34,fab1/36/7,36-37,,,0,1,0
35,35,fab1/36/8,36-37,,,0,1,0
2224,176,fab1/37/1,36-37,,,1,1,0
2225,177,fab1/37/2,36-37,,,1,1,0
2226,178,fab1/37/3,36-37,,,1,1,0
2227,179,fab1/37/4,36-37,,,1,1,0
176,176,fab1/37/5,36-37,,,0,1,0
177,177,fab1/37/6,36-37,,,0,1,0
178,178,fab1/37/7,36-37,,,0,1,0
179,179,fab1/37/8,36-37,,,0,1,0
2232,184,fab1/38/1,36-37,,,1,1,0
2233,185,fab1/38/2,36-37,,,1,1,0
2234,186,fab1/38/3,36-37,,,1,1,0
2235,187,fab1/38/4,36-37,,,1,1,0
184,184,fab1/38/5,36-37,,,0,1,0
185,185,fab1/38/6,36-37,,,0,1,0
186,186,fab1/38/7,36-37,,,0,1,0
187,187,fab1/38/8,36-37,,,0,1,0
2236,188,fab1/39/1,36-37,,,1,1,0
2237,189,fab1/39/2,36-37,,,1,1,0
2238,190,fab1/39/3,36-37,,,1,1,0
2239,191,fab1/39/4,36-37,,,1,1,0
188,188,fab1/39/5,36-37,,,0,1,0
189,189,fab1/39/6,36-37,,,0,1,0
190,190,fab1/39/7,36-37,,,0,1,0
191,191,fab1/39/8,36-37,,,0,1,0
36,36,fab1/4/1,36-37,,,0,1,0
37,37,fab1/4/2,36-37,,,0,1,0
38,38,fab1/4/3,36-37,,,0,1,0
39,39,fab1/4/4,36-37,,,0,1,0
2084,36,fab1/4/5,36-37,,,1,1,0
2085,37,fab1/4/6,36-37,,,1,1,0
2086,38,fab1/4/7,36-37,,,1,1,0
2087,39,fab1/4/8,36-37,,,1,1,0
2188,140,fab1/40/1,36-37,,,1,1,0
2189,141,fab1/40/2,36-37,,,1,1,0
2190,142,fab1/40/3,36-37,,,1,1,0
2191,143,fab1/40/4,36-37,,,1,1,0
140,140,fab1/40/5,36-37,,,0,1,0
141,141,fab1/40/6,36-37,,,0,1,0
142,142,fab1/40/7,36-37,,,0,1,0
143,143,fab1/40/8,36-37,,,0,1,0
2184,136,fab1/41/1,36-37,,,1,1,0
2185,137,fab1/41/2,36-37,,,1,1,0
2186,138,fab1/41/3,36-37,,,1,1,0
2187,139,fab1/41/4,36-37,,,1,1,0
136,136,fab1/41/5,36-37,,,0,1,0
