Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
19,19,fab1/15/6,36-37-42,,,0,1,0
2543,495,fab1/15/7,36-37-42,,,3,1,0
275,275,fab1/15/8,36-37-42,,,1,1,0
2275,227,fab1/16/1,36-37-42,,,2,1,0
31,31,fab1/16/2,36-37-42,,,0,1,0
2531,483,fab1/16/3,36-37-42,,,3,1,0
287,287,fab1/16/4,36-37-42,,,1,1,0
2279,231,fab1/16/5,36-37-42,,,2,1,0
27,27,fab1/16/6,36-37-42,,,0,1,0
2535,487,fab1/16/7,36-37-42,,,3,1,0
283,283,fab1/16/8,36-37-42,,,1,1,0
2520,472,fab1/17/1,36-37-42,,,3,1,0
292,292,fab1/17/2,36-37-42,,,1,1,0
2264,216,fab1/17/3,36-37-42,,,2,1,0
36,36,fab1/17/4,36-37-42,,,0,1,0
2524,476,fab1/17/5,36-37-42,,,3,1,0
288,288,fab1/17/6,36-37-42,,,1,1,0
2268,220,fab1/17/7,36-37-42,,,2,1,0
32,32,fab1/17/8,36-37-42,,,0,1,0
2512,464,fab1/18/1,36-37-42,,,3,1,0
300,300,fab1/18/2,36-37-42,,,1,1,0
2256,208,fab1/18/3,36-37-42,,,2,1,0
44,44,fab1/18/4,36-37-42,,,0,1,0
2516,468,fab1/18/5,36-37-42,,,3,1,0
296,296,fab1/18/6,36-37-42,,,1,1,0
2260,212,fab1/18/7,36-37-42,,,2,1,0
40,40,fab1/18/8,36-37-42,,,0,1,0
2521,473,fab1/19/1,36-37-42,,,3,1,0
293,293,fab1/19/2,36-37-42,,,1,1,0
2265,217,fab1/19/3,36-37-42,,,2,1,0
37,37,fab1/19/4,36-37-42,,,0,1,0
2525,477,fab1/19/5,36-37-42,,,3,1,0
289,289,fab1/19/6,36-37-42,,,1,1,0
2269,221,fab1/19/7,36-37-42,,,2,1,0
33,33,fab1/19/8,36-37-42,,,0,1,0
2513,465,fab1/20/1,36-37-42,,,3,1,0
301,301,fab1/20/2,36-37-42,,,1,1,0
2257,209,fab1/20/3,36-37-42,,,2,1,0
45,45,fab1/20/4,36-37-42,,,0,1,0
2517,469,fab1/20/5,36-37-42,,,3,1,0
297,297,fab1/20/6,36-37-42,,,1,1,0
2261,213,fab1/20/7,36-37-42,,,2,1,0
41,41,fab1/20/8,36-37-42,,,0,1,0
2266,218,fab1/21/1,36-37-42,,,2,1,0
38,38,fab1/21/2,36-37-42,,,0,1,0
2522,474,fab1/21/3,36-37-42,,,3,1,0
294,294,fab1/21/4,36-37-42,,,1,1,0
2270,222,fab1/21/5,36-37-42,,,2,1,0
34,34,fab1/21/6,36-37-42,,,0,1,0
2526,478,fab1/21/7,36-37-42,,,3,1,0
290,290,fab1/21/8,36-37-42,,,1,1,0
2258,210,fab1/22/1,36-37-42,,,2,1,0
46,46,fab1/22/2,36-37-42,,,0,1,0
2514,466,fab1/22/3,36-37-42,,,3,1,0
302,302,fab1/22/4,36-37-42,,,1,1,0
2262,214,fab1/22/5,36-37-42,,,2,1,0
42,42,fab1/22/6,36-37-42,,,0,1,0
2518,470,fab1/22/7,36-37-42,,,3,1,0
298,298,fab1/22/8,36-37-42,,,1,1,0
2267,219,fab1/23/1,36-37-42,,,2,1,0
39,39,fab1/23/2,36-37-42,,,0,1,0
2523,475,fab1/23/3,36-37-42,,,3,1,0
295,295,fab1/23/4,36-37-42,,,1,1,0
2271,223,fab1/23/5,36-37-42,,,2,1,0
35,35,fab1/23/6,36-37-42,,,0,1,0
2527,479,fab1/23/7,36-37-42,,,3,1,0
291,291,fab1/23/8,36-37-42,,,1,1,0
2259,211,fab1/24/1,36-37-42,,,2,1,0
47,47,fab1/24/2,36-37-42,,,0,1,0
2515,467,fab1/24/3,36-37-42,,,3,1,0
303,303,fab1/24/4,36-37-42,,,1,1,0
2263,215,fab1/24/5,36-37-42,,,2,1,0
43,43,fab1/24/6,36-37-42,,,0,1,0
2519,471,fab1/24/7,36-37-42,,,3,1,0
299,299,fab1/24/8,36-37-42,,,1,1,0
2504,456,fab1/25/1,36-37-42,,,3,1,0
308,308,fab1/25/2,36-37-42,,,1,1,0
2248,200,fab1/25/3,36-37-42,,,2,1,0
52,52,fab1/25/4,36-37-42,,,0,1,0
2508,460,fab1/25/5,36-37-42,,,3,1,0
304,304,fab1/25/6,36-37-42,,,1,1,0
2252,204,fab1/25/7,36-37-42,,,2,1,0
48,48,fab1/25/8,36-37-42,,,0,1,0
2496,448,fab1/26/1,36-37-42,,,3,1,0
316,316,fab1/26/2,36-37-42,,,1,1,0
2240,192,fab1/26/3,36-37-42,,,2,1,0
60,60,fab1/26/4,36-37-42,,,0,1,0
2500,452,fab1/26/5,36-37-42,,,3,1,0
312,312,fab1/26/6,36-37-42,,,1,1,0
2244,196,fab1/26/7,36-37-42,,,2,1,0
56,56,fab1/26/8,36-37-42,,,0,1,0
