Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
149,149,eth1/30/7,51,,,,0,0
150,150,eth1/31/1,51,,,,0,0
151,151,eth1/31/3,51,,,,0,0
152,152,eth1/31/5,51,,,,0,0
153,153,eth1/31/7,51,,,,0,0
154,154,eth1/32/1,51,,,,0,0
155,155,eth1/32/3,51,,,,0,0
156,156,eth1/32/5,51,,,,0,0
157,157,eth1/32/7,51,,,,0,0
158,158,eth1/33/1,51,,,,0,0
159,159,eth1/33/3,51,,,,0,0
160,160,eth1/33/5,51,,,,0,0
161,161,eth1/33/7,51,,,,0,0
162,162,eth1/34/1,51,,,,0,0
163,163,eth1/34/3,51,,,,0,0
164,164,eth1/34/5,51,,,,0,0
165,165,eth1/34/7,51,,,,0,0
166,166,eth1/35/1,51,,,,0,0
167,167,eth1/35/3,51,,,,0,0
168,168,eth1/35/5,51,,,,0,0
169,169,eth1/35/7,51,,,,0,0
170,170,eth1/36/1,51,,,,0,0
171,171,eth1/36/3,51,,,,0,0
172,172,eth1/36/5,51,,,,0,0
173,173,eth1/36/7,51,,,,0,0
174,174,eth1/37/1,51,,,,0,0
175,175,eth1/37/3,51,,,,0,0
176,176,eth1/37/5,51,,,,0,0
177,177,eth1/37/7,51,,,,0,0
178,178,eth1/38/1,51,,,,0,0
179,179,eth1/38/3,51,,,,0,0
180,180,eth1/38/5,51,,,,0,0
181,181,eth1/38/7,51,,,,0,0
182,182,eth1/39/1,51,,,,0,0
183,183,eth1/39/3,51,,,,0,0
184,184,eth1/39/5,51,,,,0,0
185,185,eth1/39/7,51,,,,0,0
186,186,eth1/40/1,51,,,,0,0
187,187,eth1/40/3,51,,,,0,0
188,188,eth1/40/5,51,,,,0,0
189,189,eth1/40/7,51,,,,0,0
190,190,eth1/41/1,51,,,,0,0
191,191,eth1/41/3,51,,,,0,0
192,192,eth1/41/5,51,,,,0,0
193,193,eth1/41/7,51,,,,0,0
194,194,eth1/42/1,51,,,,0,0
