Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
600,600,fab1/46/1,53-59,,,,1,0
601,601,fab1/46/2,53-59,,,,1,0
602,602,fab1/46/3,53-59,,,,1,0
603,603,fab1/46/4,53-59,,,,1,0
604,604,fab1/46/5,53-59,,,,1,0
605,605,fab1/46/6,53-59,,,,1,0
606,606,fab1/46/7,53-59,,,,1,0
607,607,fab1/46/8,53-59,,,,1,0
608,608,fab1/47/1,53-59,,,,1,0
609,609,fab1/47/2,53-59,,,,1,0
610,610,fab1/47/3,53-59,,,,1,0
611,611,fab1/47/4,53-59,,,,1,0
612,612,fab1/47/5,53-59,,,,1,0
613,613,fab1/47/6,53-59,,,,1,0
614,614,fab1/47/7,53-59,,,,1,0
615,615,fab1/47/8,53-59,,,,1,0
616,616,fab1/48/1,53-59,,,,1,0
617,617,fab1/48/2,53-59,,,,1,0
618,618,fab1/48/3,53-59,,,,1,0
619,619,fab1/48/4,53-59,,,,1,0
620,620,fab1/48/5,53-59,,,,1,0
621,621,fab1/48/6,53-59,,,,1,0
622,622,fab1/48/7,53-59,,,,1,0
623,623,fab1/48/8,53-59,,,,1,0
624,624,fab1/49/1,53-59,,,,1,0
625,625,fab1/49/2,53-59,,,,1,0
626,626,fab1/49/3,53-59,,,,1,0
627,627,fab1/49/4,53-59,,,,1,0
628,628,fab1/49/5,53-59,,,,1,0
629,629,fab1/49/6,53-59,,,,1,0
630,630,fab1/49/7,53-59,,,,1,0
631,631,fab1/49/8,53-59,,,,1,0
632,632,fab1/50/1,53-59,,,,1,0
633,633,fab1/50/2,53-59,,,,1,0
634,634,fab1/50/3,53-59,,,,1,0
635,635,fab1/50/4,53-59,,,,1,0
636,636,fab1/50/5,53-59,,,,1,0
637,637,fab1/50/6,53-59,,,,1,0
638,638,fab1/50/7,53-59,,,,1,0
639,639,fab1/50/8,53-59,,,,1,0
640,640,fab1/51/1,53-59,,,,1,0
641,641,fab1/51/2,53-59,,,,1,0
642,642,fab1/51/3,53-59,,,,1,0
643,643,fab1/51/4,53-59,,,,1,0
644,644,fab1/51/5,53-59,,,,1,0
645,645,fab1/51/6,53-59,,,,1,0
646,646,fab1/51/7,53-59,,,,1,0
647,647,fab1/51/8,53-59,,,,1,0
648,648,fab1/52/1,53-59,,,,1,0
649,649,fab1/52/2,53-59,,,,1,0
650,650,fab1/52/3,53-59,,,,1,0
651,651,fab1/52/4,53-59,,,,1,0
652,652,fab1/52/5,53-59,,,,1,0
653,653,fab1/52/6,53-59,,,,1,0
654,654,fab1/52/7,53-59,,,,1,0
655,655,fab1/52/8,53-59,,,,1,0
1033,9,rcy1/2/521,49,0,3,0,3,0
1034,10,rcy1/2/522,49,0,4,0,3,0
1035,11,rcy1/2/523,49,1,2,0,3,0
1036,12,rcy1/2/524,49,1,3,0,3,0
1037,13,rcy1/2/525,49,2,2,0,3,0
1038,14,rcy1/2/526,49,2,3,0,3,0
1039,15,rcy1/2/527,49,3,2,0,3,0
1040,16,rcy1/2/528,49,3,3,0,3,0
1041,17,evt1/2/1017,49,0,5,0,5,0
1088,64,rcy1/2/538,49,0,6,0,3,1
1089,65,eth1/17/1,52-57,0,7,0,0,1
1090,66,eth1/17/5,52-57,0,8,0,0,1
1091,67,eth1/18/1,52-57,0,9,0,0,1
1092,68,eth1/18/5,52-57,0,10,0,0,1
1093,69,eth1/19/1,52-57,0,11,0,0,1
1094,70,eth1/19/5,52-57,0,12,0,0,1
1095,71,eth1/20/1,52-57,0,13,0,0,1
1096,72,eth1/20/5,52-57,0,14,0,0,1
1097,73,eth1/21/1,52-57,1,4,0,0,1
1098,74,eth1/21/5,52-57,1,5,0,0,1
1099,75,eth1/22/1,52-57,1,6,0,0,1
1100,76,eth1/22/5,52-57,1,7,0,0,1
1101,77,eth1/23/1,52-57,1,8,0,0,1
1102,78,eth1/23/5,52-57,1,9,0,0,1
1103,79,eth1/24/1,52-57,1,10,0,0,1
1104,80,eth1/24/5,52-57,1,11,0,0,1
1105,81,eth1/25/1,52-57,2,4,0,0,1
1106,82,eth1/25/5,52-57,2,5,0,0,1
1107,83,eth1/26/1,52-57,2,6,0,0,1
1108,84,eth1/26/5,52-57,2,7,0,0,1
1109,85,eth1/27/1,52-57,2,8,0,0,1
1110,86,eth1/27/5,52-57,2,9,0,0,1
1111,87,eth1/28/1,52-57,2,10,0,0,1
1112,88,eth1/28/5,52-57,2,11,0,0,1
1113,89,eth1/29/1,52-57,3,4,0,0,1
1114,90,eth1/29/5,52-57,3,5,0,0,1
1115,91,eth1/30/1,52-57,3,6,0,0,1
1116,92,eth1/30/5,52-57,3,7,0,0,1
1117,93,eth1/31/1,52-57,3,8,0,0,1
1118,94,eth1/31/5,52-57,3,9,0,0,1
1119,95,eth1/32/1,52-57,3,10,0,0,1
1120,96,eth1/32/5,52-57,3,11,0,0,1
1536,512,fab1/53/1,53-59,,,,1,0
1537,513,fab1/53/2,53-59,,,,1,0
1538,514,fab1/53/3,53-59,,,,1,0
1539,515,fab1/53/4,53-59,,,,1,0
1540,516,fab1/53/5,53-59,,,,1,0
1541,517,fab1/53/6,53-59,,,,1,0
1542,518,fab1/53/7,53-59,,,,1,0
1543,519,fab1/53/8,53-59,,,,1,0
1544,520,fab1/54/1,53-59,,,,1,0
1545,521,fab1/54/2,53-59,,,,1,0
1546,522,fab1/54/3,53-59,,,,1,0
1547,523,fab1/54/4,53-59,,,,1,0
1548,524,fab1/54/5,53-59,,,,1,0
1549,525,fab1/54/6,53-59,,,,1,0
1550,526,fab1/54/7,53-59,,,,1,0
1551,527,fab1/54/8,53-59,,,,1,0
1552,528,fab1/55/1,53-59,,,,1,0
1553,529,fab1/55/2,53-59,,,,1,0
1554,530,fab1/55/3,53-59,,,,1,0
