Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
57,57,eth1/27/1,23-25-38-39-45-47-50,,,,0,0
58,58,eth1/27/2,47,,,,0,0
59,59,eth1/27/3,47,,,,0,0
60,60,eth1/27/4,47,,,,0,0
61,61,eth1/27/5,23-25-38-45-47,,,,0,0
62,62,eth1/27/6,47,,,,0,0
63,63,eth1/27/7,47,,,,0,0
64,64,eth1/27/8,47,,,,0,0
48,48,eth1/28/1,23-25-38-39-45-47-50,,,,0,0
49,49,eth1/28/2,47,,,,0,0
50,50,eth1/28/3,47,,,,0,0
51,51,eth1/28/4,47,,,,0,0
52,52,eth1/28/5,23-25-38-45-47,,,,0,0
53,53,eth1/28/6,47,,,,0,0
55,55,eth1/28/7,47,,,,0,0
56,56,eth1/28/8,47,,,,0,0
68,68,eth1/29/1,23-25-38-39-45-47-50,,,,0,0
69,69,eth1/29/5,23-25-38-45-47,,,,0,0
66,66,eth1/30/1,23-25-38-39-45-47-50,,,,0,0
67,67,eth1/30/5,23-25-38-45-47,,,,0,0
79,79,eth1/31/1,23-25-38-39-45-47-50,,,,0,0
80,80,eth1/31/2,47,,,,0,0
81,81,eth1/31/3,47,,,,0,0
82,82,eth1/31/4,47,,,,0,0
83,83,eth1/31/5,23-25-38-45-47,,,,0,0
84,84,eth1/31/6,47,,,,0,0
85,85,eth1/31/7,47,,,,0,0
86,86,eth1/31/8,47,,,,0,0
70,70,eth1/32/1,23-25-38-39-45-47-50,,,,0,0
71,71,eth1/32/2,47,,,,0,0
72,72,eth1/32/3,47,,,,0,0
73,73,eth1/32/4,43-47-56,,,,0,0
74,74,eth1/32/5,23-25-38-45-47,,,,0,0
75,75,eth1/32/6,47,,,,0,0
77,77,eth1/32/7,47,,,,0,0
78,78,eth1/32/8,47,,,,0,0
351,351,eth1/33/1,11-22-23,,,,4,0
352,352,eth1/33/3,11,,,,4,0
