Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope,Parent_Port,Controlling_Port
416,416,eth1/109/1,23-25-38-39-45-47-50-61,,,,0,0,,
1890,1890,eth1/109/3,47-61,,,,0,0,,
1892,1892,eth1/109/5,23-25-38-45-47-61,,,,0,0,,
1894,1894,eth1/109/7,47-61,,,,0,0,,
414,414,eth1/110/1,23-25-38-39-45-47-50-61,,,,0,0,,
1898,1898,eth1/110/3,47-61,,,,0,0,,
1900,1900,eth1/110/5,23-25-38-45-47-61,,,,0,0,,
1902,1902,eth1/110/7,47-61,,,,0,0,,
505,505,eth1/111/1,23-25-38-39-45-47-50-61,,,,0,0,,
1906,1906,eth1/111/3,47-61,,,,0,0,,
1908,1908,eth1/111/5,23-25-38-45-47-61,,,,0,0,,
1910,1910,eth1/111/7,47-61,,,,0,0,,
504,504,eth1/112/1,23-25-38-39-45-47-50-61,,,,0,0,,
1914,1914,eth1/112/3,47-61,,,,0,0,,
1916,1916,eth1/112/5,23-25-38-45-47-61,,,,0,0,,
1918,1918,eth1/112/7,47-61,,,,0,0,,
558,558,eth1/113/1,23-25-38-39-45-47-50-61,,,,0,0,,
1922,1922,eth1/113/3,47-61,,,,0,0,,
1924,1924,eth1/113/5,23-25-38-45-47-61,,,,0,0,,
1926,1926,eth1/113/7,47-61,,,,0,0,,
560,560,eth1/114/1,23-25-38-39-45-47-50-61,,,,0,0,,
1930,1930,eth1/114/3,47-61,,,,0,0,,
1932,1932,eth1/114/5,23-25-38-45-47-61,,,,0,0,,
1934,1934,eth1/114/7,47-61,,,,0,0,,
432,432,eth1/115/1,23-25-38-39-45-47-50-61,,,,0,0,,
1938,1938,eth1/115/3,47-61,,,,0,0,,
1940,1940,eth1/115/5,23-25-38-45-47-61,,,,0,0,,
1942,1942,eth1/115/7,47-61,,,,0,0,,
434,434,eth1/116/1,23-25-38-39-45-47-50-61,,,,0,0,,
1946,1946,eth1/116/3,47-61,,,,0,0,,
1948,1948,eth1/116/5,23-25-38-45-47-61,,,,0,0,,
1950,1950,eth1/116/7,47-61,,,,0,0,,
433,433,eth1/117/1,23-25-38-39-45-47-50-61,,,,0,0,,
1954,1954,eth1/117/3,47-61,,,,0,0,,
1956,1956,eth1/117/5,23-25-38-45-47-61,,,,0,0,,
1958,1958,eth1/117/7,47-61,,,,0,0,,
435,435,eth1/118/1,23-25-38-39-45-47-50-61,,,,0,0,,
1962,1962,eth1/118/3,47-61,,,,0,0,,
1964,1964,eth1/118/5,23-25-38-45-47-61,,,,0,0,,
1966,1966,eth1/118/7,47-61,,,,0,0,,
522,522,eth1/119/1,23-25-38-39-45-47-50-61,,,,0,0,,
1970,1970,eth1/119/3,47-61,,,,0,0,,
1972,1972,eth1/119/5,23-25-38-45-47-61,,,,0,0,,
1974,1974,eth1/119/7,47-61,,,,0,0,,
523,523,eth1/120/1,23-25-38-39-45-47-50-61,,,,0,0,,
1978,1978,eth1/120/3,47-61,,,,0,0,,
1980,1980,eth1/120/5,23-25-38-45-47-61,,,,0,0,,
1982,1982,eth1/120/7,47-61,,,,0,0,,
541,541,eth1/121/1,23-25-38-39-45-47-50-61,,,,0,0,,
1986,1986,eth1/121/3,47-61,,,,0,0,,
1988,1988,eth1/121/5,23-25-38-45-47-61,,,,0,0,,
1990,1990,eth1/121/7,47-61,,,,0,0,,
540,540,eth1/122/1,23-25-38-39-45-47-50-61,,,,0,0,,
1994,1994,eth1/122/3,47-61,,,,0,0,,
1996,1996,eth1/122/5,23-25-38-45-47-61,,,,0,0,,
1998,1998,eth1/122/7,47-61,,,,0,0,,
450,450,eth1/123/1,23-25-38-39-45-47-50-61,,,,0,0,,
2002,2002,eth1/123/3,47-61,,,,0,0,,
2004,2004,eth1/123/5,23-25-38-45-47-61,,,,0,0,,
2006,2006,eth1/123/7,47-61,,,,0,0,,
451,451,eth1/124/1,23-25-38-39-45-47-50-61,,,,0,0,,
2010,2010,eth1/124/3,47-61,,,,0,0,,
2012,2012,eth1/124/5,23-25-38-45-47-61,,,,0,0,,
2014,2014,eth1/124/7,47-61,,,,0,0,,
452,452,eth1/125/1,23-25-38-39-45-47-50-61,,,,0,0,,
2018,2018,eth1/125/3,47-61,,,,0,0,,
2020,2020,eth1/125/5,23-25-38-45-47-61,,,,0,0,,
2022,2022,eth1/125/7,47-61,,,,0,0,,
453,453,eth1/126/1,23-25-38-39-45-47-50-61,,,,0,0,,
2026,2026,eth1/126/3,47-61,,,,0,0,,
2028,2028,eth1/126/5,23-25-38-45-47-61,,,,0,0,,
2030,2030,eth1/126/7,47-61,,,,0,0,,
524,524,eth1/127/1,23-25-38-39-45-47-50-61,,,,0,0,,
2034,2034,eth1/127/3,47-61,,,,0,0,,
2036,2036,eth1/127/5,23-25-38-45-47-61,,,,0,0,,
2038,2038,eth1/127/7,47-61,,,,0,0,,
525,525,eth1/128/1,23-25-38-39-45-47-50-61,,,,0,0,,
2042,2042,eth1/128/3,47-61,,,,0,0,,
2044,2044,eth1/128/5,23-25-38-45-47-61,,,,0,0,,
2046,2046,eth1/128/7,47-61,,,,0,0,,
268,268,eth1/129/1,23,,,,4,0,,
